,uf_sigla,cod_regsaud,regiao_saude,ano,mes,quantidade,ano_mes
507,GO,52012,Rio Vermelho,2020,02,169,2020-02
508,GO,52003,Entorno Norte,2020,02,299,2020-02
509,GO,52007,Nordeste II,2020,02,105,2020-02
510,GO,52011,Pirineus,2020,02,610,2020-02
511,GO,52006,Nordeste I,2020,02,42,2020-02
512,GO,52004,Entorno Sul,2020,02,1022,2020-02
513,GO,52017,Sul,2020,02,275,2020-02
514,GO,52005,Estrada de Ferro,2020,02,308,2020-02
515,GO,52013,São Patrício I,2020,02,152,2020-02
516,GO,52002,Centro Sul,2020,02,1056,2020-02
517,GO,52015,Sudoeste I,2020,02,466,2020-02
518,GO,52008,Norte,2020,02,105,2020-02
519,GO,52010,Oeste II,2020,02,120,2020-02
520,GO,52009,Oeste I,2020,02,105,2020-02
521,GO,52001,Central,2020,01,2126,2020-01
522,GO,52003,Entorno Norte,2020,01,312,2020-01
523,GO,52015,Sudoeste I,2020,01,526,2020-01
524,GO,52013,São Patrício I,2020,01,175,2020-01
525,GO,52011,Pirineus,2020,01,616,2020-01
526,GO,52007,Nordeste II,2020,01,108,2020-01
527,GO,52002,Centro Sul,2020,01,1035,2020-01
528,GO,52008,Norte,2020,01,122,2020-01
529,GO,52006,Nordeste I,2020,01,51,2020-01
530,GO,52016,Sudoeste II,2020,01,274,2020-01
531,GO,52012,Rio Vermelho,2020,01,178,2020-01
532,GO,52010,Oeste II,2020,01,154,2020-01
533,GO,52004,Entorno Sul,2020,01,1139,2020-01
534,GO,52009,Oeste I,2020,01,99,2020-01
535,GO,52005,Estrada de Ferro,2020,01,340,2020-01
536,GO,52017,Sul,2020,01,264,2020-01
537,GO,52014,Serra da Mesa,2020,01,128,2020-01
538,GO,52018,São Patrício II,2020,01,187,2020-01
539,GO,52012,Rio Vermelho,2019,12,193,2019-12
540,GO,52002,Centro Sul,2019,12,927,2019-12
541,GO,52006,Nordeste I,2019,12,55,2019-12
542,GO,52008,Norte,2019,12,145,2019-12
543,GO,52007,Nordeste II,2019,12,104,2019-12
544,GO,52017,Sul,2019,12,241,2019-12
545,GO,52001,Central,2019,12,2054,2019-12
546,GO,52013,São Patrício I,2019,12,174,2019-12
547,GO,52010,Oeste II,2019,12,106,2019-12
548,GO,52005,Estrada de Ferro,2019,12,304,2019-12
549,GO,52004,Entorno Sul,2019,12,1077,2019-12
550,GO,52018,São Patrício II,2019,12,203,2019-12
551,GO,52003,Entorno Norte,2019,12,323,2019-12
552,GO,52009,Oeste I,2019,12,107,2019-12
553,GO,52011,Pirineus,2019,12,585,2019-12
554,GO,52015,Sudoeste I,2019,12,498,2019-12
555,GO,52016,Sudoeste II,2019,12,297,2019-12
556,GO,52014,Serra da Mesa,2019,12,128,2019-12
557,GO,52016,Sudoeste II,2019,11,232,2019-11
558,GO,52015,Sudoeste I,2019,11,453,2019-11
559,GO,52006,Nordeste I,2019,11,49,2019-11
560,GO,52003,Entorno Norte,2019,11,286,2019-11
561,GO,52008,Norte,2019,11,112,2019-11
562,GO,52011,Pirineus,2019,11,599,2019-11
563,GO,52014,Serra da Mesa,2019,11,112,2019-11
564,GO,52005,Estrada de Ferro,2019,11,312,2019-11
565,GO,52001,Central,2019,11,1978,2019-11
566,GO,52009,Oeste I,2019,11,104,2019-11
567,GO,52004,Entorno Sul,2019,11,1007,2019-11
568,GO,52017,Sul,2019,11,265,2019-11
569,GO,52013,São Patrício I,2019,11,161,2019-11
570,GO,52002,Centro Sul,2019,11,1020,2019-11
571,GO,52010,Oeste II,2019,11,105,2019-11
572,GO,52012,Rio Vermelho,2019,11,188,2019-11
573,GO,52018,São Patrício II,2019,11,166,2019-11
574,GO,52007,Nordeste II,2019,11,102,2019-11
575,GO,52017,Sul,2019,10,264,2019-10
576,GO,52005,Estrada de Ferro,2019,10,322,2019-10
577,GO,52013,São Patrício I,2019,10,168,2019-10
578,GO,52002,Centro Sul,2019,10,1058,2019-10
579,GO,52012,Rio Vermelho,2019,10,167,2019-10
580,GO,52003,Entorno Norte,2019,10,311,2019-10
581,GO,52001,Central,2019,10,2219,2019-10
582,GO,52015,Sudoeste I,2019,10,477,2019-10
583,GO,52008,Norte,2019,10,148,2019-10
584,GO,52006,Nordeste I,2019,10,49,2019-10
585,GO,52009,Oeste I,2019,10,107,2019-10
586,GO,52016,Sudoeste II,2019,10,272,2019-10
587,GO,52018,São Patrício II,2019,10,171,2019-10
588,GO,52004,Entorno Sul,2019,10,1017,2019-10
589,GO,52014,Serra da Mesa,2019,10,108,2019-10
590,GO,52011,Pirineus,2019,10,597,2019-10
591,GO,52007,Nordeste II,2019,10,129,2019-10
592,GO,52010,Oeste II,2019,10,94,2019-10
593,GO,52004,Entorno Sul,2019,09,1079,2019-09
594,GO,52003,Entorno Norte,2019,09,301,2019-09
595,GO,52006,Nordeste I,2019,09,54,2019-09
596,GO,52011,Pirineus,2019,09,650,2019-09
597,GO,52013,São Patrício I,2019,09,149,2019-09
598,GO,52017,Sul,2019,09,230,2019-09
599,GO,52012,Rio Vermelho,2019,09,200,2019-09
600,GO,52007,Nordeste II,2019,09,106,2019-09
601,GO,52002,Centro Sul,2019,09,1139,2019-09
602,GO,52015,Sudoeste I,2019,09,500,2019-09
603,GO,52005,Estrada de Ferro,2019,09,272,2019-09
604,GO,52016,Sudoeste II,2019,09,288,2019-09
605,GO,52008,Norte,2019,09,135,2019-09
606,GO,52018,São Patrício II,2019,09,196,2019-09
607,GO,52009,Oeste I,2019,09,99,2019-09
608,GO,52010,Oeste II,2019,09,99,2019-09
609,GO,52001,Central,2019,09,2106,2019-09
610,GO,52014,Serra da Mesa,2019,09,111,2019-09
611,GO,52003,Entorno Norte,2019,08,294,2019-08
612,GO,52011,Pirineus,2019,08,652,2019-08
613,GO,52015,Sudoeste I,2019,08,492,2019-08
614,GO,52001,Central,2019,08,2114,2019-08
615,GO,52006,Nordeste I,2019,08,55,2019-08
616,GO,52002,Centro Sul,2019,08,1051,2019-08
617,GO,52008,Norte,2019,08,149,2019-08
618,GO,52005,Estrada de Ferro,2019,08,351,2019-08
619,GO,52018,São Patrício II,2019,08,190,2019-08
620,GO,52013,São Patrício I,2019,08,168,2019-08
621,GO,52012,Rio Vermelho,2019,08,238,2019-08
622,GO,52009,Oeste I,2019,08,123,2019-08
623,GO,52017,Sul,2019,08,267,2019-08
624,GO,52016,Sudoeste II,2019,08,242,2019-08
625,GO,52010,Oeste II,2019,08,93,2019-08
626,GO,52004,Entorno Sul,2019,08,1074,2019-08
627,GO,52014,Serra da Mesa,2019,08,110,2019-08
628,GO,52007,Nordeste II,2019,08,133,2019-08
629,GO,52006,Nordeste I,2019,07,60,2019-07
630,GO,52009,Oeste I,2019,07,123,2019-07
631,GO,52010,Oeste II,2019,07,115,2019-07
632,GO,52007,Nordeste II,2019,07,124,2019-07
633,GO,52012,Rio Vermelho,2019,07,234,2019-07
634,GO,52001,Central,2019,07,2238,2019-07
635,GO,52015,Sudoeste I,2019,07,542,2019-07
636,GO,52011,Pirineus,2019,07,649,2019-07
637,GO,52005,Estrada de Ferro,2019,07,309,2019-07
638,GO,52016,Sudoeste II,2019,07,301,2019-07
639,GO,52013,São Patrício I,2019,07,192,2019-07
640,GO,52014,Serra da Mesa,2019,07,121,2019-07
641,GO,52004,Entorno Sul,2019,07,1060,2019-07
642,GO,52003,Entorno Norte,2019,07,309,2019-07
643,GO,52017,Sul,2019,07,272,2019-07
644,GO,52008,Norte,2019,07,141,2019-07
645,GO,52018,São Patrício II,2019,07,195,2019-07
646,GO,52002,Centro Sul,2019,07,1078,2019-07
647,GO,52004,Entorno Sul,2019,06,1002,2019-06
648,GO,52013,São Patrício I,2019,06,153,2019-06
649,GO,52017,Sul,2019,06,289,2019-06
650,GO,52011,Pirineus,2019,06,640,2019-06
651,GO,52002,Centro Sul,2019,06,1101,2019-06
652,GO,52003,Entorno Norte,2019,06,291,2019-06
653,GO,52007,Nordeste II,2019,06,121,2019-06
654,GO,52005,Estrada de Ferro,2019,06,318,2019-06
655,GO,52015,Sudoeste I,2019,06,513,2019-06
656,GO,52009,Oeste I,2019,06,101,2019-06
657,GO,52018,São Patrício II,2019,06,192,2019-06
658,GO,52006,Nordeste I,2019,06,62,2019-06
659,GO,52008,Norte,2019,06,146,2019-06
660,GO,52001,Central,2019,06,2128,2019-06
661,GO,52014,Serra da Mesa,2019,06,144,2019-06
662,GO,52016,Sudoeste II,2019,06,279,2019-06
663,GO,52012,Rio Vermelho,2019,06,208,2019-06
664,GO,52010,Oeste II,2019,06,127,2019-06
665,GO,52013,São Patrício I,2019,05,198,2019-05
666,GO,52002,Centro Sul,2019,05,1192,2019-05
667,GO,52018,São Patrício II,2019,05,215,2019-05
668,GO,52014,Serra da Mesa,2019,05,139,2019-05
669,GO,52011,Pirineus,2019,05,705,2019-05
670,GO,52003,Entorno Norte,2019,05,332,2019-05
671,GO,52004,Entorno Sul,2019,05,1073,2019-05
672,GO,52016,Sudoeste II,2019,05,300,2019-05
673,GO,52010,Oeste II,2019,05,140,2019-05
674,GO,52007,Nordeste II,2019,05,133,2019-05
675,GO,52012,Rio Vermelho,2019,05,228,2019-05
676,GO,52008,Norte,2019,05,156,2019-05
677,GO,52006,Nordeste I,2019,05,59,2019-05
678,GO,52009,Oeste I,2019,05,116,2019-05
679,GO,52001,Central,2019,05,2380,2019-05
680,GO,52005,Estrada de Ferro,2019,05,344,2019-05
681,GO,52015,Sudoeste I,2019,05,610,2019-05
682,GO,52017,Sul,2019,05,304,2019-05
683,GO,52002,Centro Sul,2019,04,1108,2019-04
684,GO,52005,Estrada de Ferro,2019,04,366,2019-04
685,GO,52004,Entorno Sul,2019,04,1109,2019-04
686,GO,52001,Central,2019,04,2211,2019-04
687,GO,52015,Sudoeste I,2019,04,586,2019-04
688,GO,52014,Serra da Mesa,2019,04,153,2019-04
689,GO,52008,Norte,2019,04,163,2019-04
690,GO,52016,Sudoeste II,2019,04,335,2019-04
691,GO,52010,Oeste II,2019,04,126,2019-04
692,GO,52017,Sul,2019,04,283,2019-04
693,GO,52007,Nordeste II,2019,04,129,2019-04
694,GO,52006,Nordeste I,2019,04,73,2019-04
695,GO,52011,Pirineus,2019,04,661,2019-04
696,GO,52009,Oeste I,2019,04,133,2019-04
697,GO,52012,Rio Vermelho,2019,04,218,2019-04
698,GO,52013,São Patrício I,2019,04,174,2019-04
699,GO,52003,Entorno Norte,2019,04,320,2019-04
700,GO,52018,São Patrício II,2019,04,209,2019-04
701,GO,52014,Serra da Mesa,2019,03,143,2019-03
702,GO,52005,Estrada de Ferro,2019,03,356,2019-03
703,GO,52007,Nordeste II,2019,03,112,2019-03
704,GO,52001,Central,2019,03,2387,2019-03
705,GO,52016,Sudoeste II,2019,03,316,2019-03
706,GO,52012,Rio Vermelho,2019,03,243,2019-03
707,GO,52004,Entorno Sul,2019,03,1149,2019-03
708,GO,52010,Oeste II,2019,03,115,2019-03
709,GO,52002,Centro Sul,2019,03,1202,2019-03
710,GO,52006,Nordeste I,2019,03,60,2019-03
711,GO,52009,Oeste I,2019,03,132,2019-03
712,GO,52013,São Patrício I,2019,03,190,2019-03
713,GO,52015,Sudoeste I,2019,03,561,2019-03
714,GO,52003,Entorno Norte,2019,03,353,2019-03
715,GO,52011,Pirineus,2019,03,736,2019-03
716,GO,52017,Sul,2019,03,288,2019-03
717,GO,52008,Norte,2019,03,157,2019-03
718,GO,52018,São Patrício II,2019,03,228,2019-03
719,GO,52016,Sudoeste II,2019,02,287,2019-02
720,GO,52014,Serra da Mesa,2019,02,134,2019-02
721,GO,52012,Rio Vermelho,2019,02,213,2019-02
722,GO,52017,Sul,2019,02,268,2019-02
723,GO,52004,Entorno Sul,2019,02,1040,2019-02
724,GO,52011,Pirineus,2019,02,669,2019-02
725,GO,52008,Norte,2019,02,132,2019-02
726,GO,52013,São Patrício I,2019,02,166,2019-02
727,GO,52007,Nordeste II,2019,02,111,2019-02
728,GO,52001,Central,2019,02,2248,2019-02
729,GO,52018,São Patrício II,2019,02,224,2019-02
730,GO,52009,Oeste I,2019,02,115,2019-02
731,GO,52010,Oeste II,2019,02,130,2019-02
732,GO,52003,Entorno Norte,2019,02,301,2019-02
733,GO,52005,Estrada de Ferro,2019,02,350,2019-02
734,GO,52002,Centro Sul,2019,02,1098,2019-02
735,GO,52015,Sudoeste I,2019,02,508,2019-02
736,GO,52006,Nordeste I,2019,02,43,2019-02
737,GO,52012,Rio Vermelho,2019,01,271,2019-01
738,GO,52009,Oeste I,2019,01,126,2019-01
739,GO,52004,Entorno Sul,2019,01,1091,2019-01
740,GO,52006,Nordeste I,2019,01,49,2019-01
741,GO,52008,Norte,2019,01,144,2019-01
742,GO,52011,Pirineus,2019,01,627,2019-01
743,GO,52002,Centro Sul,2019,01,1180,2019-01
744,GO,52015,Sudoeste I,2019,01,555,2019-01
745,GO,52001,Central,2019,01,2439,2019-01
746,GO,52018,São Patrício II,2019,01,215,2019-01
747,GO,52003,Entorno Norte,2019,01,322,2019-01
748,GO,52007,Nordeste II,2019,01,137,2019-01
749,GO,52013,São Patrício I,2019,01,197,2019-01
750,GO,52010,Oeste II,2019,01,135,2019-01
751,GO,52016,Sudoeste II,2019,01,298,2019-01
752,GO,52014,Serra da Mesa,2019,01,124,2019-01
753,GO,52017,Sul,2019,01,280,2019-01
754,GO,52005,Estrada de Ferro,2019,01,334,2019-01
755,GO,52016,Sudoeste II,2018,12,293,2018-12
756,GO,52002,Centro Sul,2018,12,1038,2018-12
757,GO,52003,Entorno Norte,2018,12,320,2018-12
758,GO,52017,Sul,2018,12,229,2018-12
759,GO,52007,Nordeste II,2018,12,108,2018-12
760,GO,52018,São Patrício II,2018,12,176,2018-12
761,GO,52010,Oeste II,2018,12,129,2018-12
762,GO,52004,Entorno Sul,2018,12,955,2018-12
763,GO,52008,Norte,2018,12,142,2018-12
764,GO,52011,Pirineus,2018,12,655,2018-12
765,GO,52009,Oeste I,2018,12,113,2018-12
766,GO,52013,São Patrício I,2018,12,172,2018-12
767,GO,52015,Sudoeste I,2018,12,471,2018-12
768,GO,52006,Nordeste I,2018,12,61,2018-12
769,GO,52014,Serra da Mesa,2018,12,107,2018-12
770,GO,52012,Rio Vermelho,2018,12,341,2018-12
771,GO,52005,Estrada de Ferro,2018,12,304,2018-12
772,GO,52001,Central,2018,12,2120,2018-12
773,GO,52003,Entorno Norte,2018,11,346,2018-11
774,GO,52008,Norte,2018,11,127,2018-11
775,GO,52013,São Patrício I,2018,11,163,2018-11
776,GO,52001,Central,2018,11,2154,2018-11
777,GO,52006,Nordeste I,2018,11,54,2018-11
778,GO,52017,Sul,2018,11,228,2018-11
779,GO,52004,Entorno Sul,2018,11,966,2018-11
780,GO,52015,Sudoeste I,2018,11,512,2018-11
781,GO,52010,Oeste II,2018,11,102,2018-11
782,GO,52018,São Patrício II,2018,11,174,2018-11
783,GO,52005,Estrada de Ferro,2018,11,327,2018-11
784,GO,52007,Nordeste II,2018,11,116,2018-11
785,GO,52002,Centro Sul,2018,11,1067,2018-11
786,GO,52016,Sudoeste II,2018,11,273,2018-11
787,GO,52014,Serra da Mesa,2018,11,97,2018-11
788,GO,52012,Rio Vermelho,2018,11,266,2018-11
789,GO,52011,Pirineus,2018,11,584,2018-11
790,GO,52009,Oeste I,2018,11,110,2018-11
791,GO,52005,Estrada de Ferro,2018,10,333,2018-10
792,GO,52007,Nordeste II,2018,10,100,2018-10
793,GO,52011,Pirineus,2018,10,650,2018-10
794,GO,52018,São Patrício II,2018,10,213,2018-10
795,GO,52013,São Patrício I,2018,10,168,2018-10
796,GO,52012,Rio Vermelho,2018,10,217,2018-10
797,GO,52008,Norte,2018,10,141,2018-10
798,GO,52009,Oeste I,2018,10,120,2018-10
799,GO,52014,Serra da Mesa,2018,10,137,2018-10
800,GO,52006,Nordeste I,2018,10,50,2018-10
801,GO,52003,Entorno Norte,2018,10,313,2018-10
802,GO,52002,Centro Sul,2018,10,1107,2018-10
803,GO,52001,Central,2018,10,2224,2018-10
804,GO,52004,Entorno Sul,2018,10,1062,2018-10
805,GO,52017,Sul,2018,10,274,2018-10
806,GO,52016,Sudoeste II,2018,10,272,2018-10
807,GO,52015,Sudoeste I,2018,10,515,2018-10
808,GO,52010,Oeste II,2018,10,118,2018-10
809,GO,52009,Oeste I,2018,09,109,2018-09
810,GO,52003,Entorno Norte,2018,09,322,2018-09
811,GO,52005,Estrada de Ferro,2018,09,357,2018-09
812,GO,52011,Pirineus,2018,09,626,2018-09
813,GO,52013,São Patrício I,2018,09,172,2018-09
814,GO,52016,Sudoeste II,2018,09,272,2018-09
815,GO,52015,Sudoeste I,2018,09,508,2018-09
816,GO,52018,São Patrício II,2018,09,165,2018-09
817,GO,52004,Entorno Sul,2018,09,1052,2018-09
818,GO,52006,Nordeste I,2018,09,64,2018-09
819,GO,52002,Centro Sul,2018,09,1167,2018-09
820,GO,52001,Central,2018,09,2257,2018-09
821,GO,52014,Serra da Mesa,2018,09,130,2018-09
822,GO,52008,Norte,2018,09,156,2018-09
823,GO,52010,Oeste II,2018,09,140,2018-09
824,GO,52012,Rio Vermelho,2018,09,213,2018-09
825,GO,52017,Sul,2018,09,281,2018-09
826,GO,52007,Nordeste II,2018,09,123,2018-09
827,GO,52001,Central,2018,08,2317,2018-08
828,GO,52004,Entorno Sul,2018,08,1082,2018-08
829,GO,52005,Estrada de Ferro,2018,08,334,2018-08
830,GO,52006,Nordeste I,2018,08,66,2018-08
831,GO,52002,Centro Sul,2018,08,1134,2018-08
832,GO,52015,Sudoeste I,2018,08,552,2018-08
833,GO,52011,Pirineus,2018,08,662,2018-08
834,GO,52012,Rio Vermelho,2018,08,235,2018-08
835,GO,52007,Nordeste II,2018,08,112,2018-08
836,GO,52014,Serra da Mesa,2018,08,137,2018-08
837,GO,52003,Entorno Norte,2018,08,357,2018-08
838,GO,52018,São Patrício II,2018,08,211,2018-08
839,GO,52010,Oeste II,2018,08,121,2018-08
840,GO,52013,São Patrício I,2018,08,198,2018-08
841,GO,52009,Oeste I,2018,08,102,2018-08
842,GO,52017,Sul,2018,08,250,2018-08
843,GO,52008,Norte,2018,08,164,2018-08
844,GO,52016,Sudoeste II,2018,08,307,2018-08
845,GO,52001,Central,2018,07,2238,2018-07
846,GO,52013,São Patrício I,2018,07,161,2018-07
847,GO,52008,Norte,2018,07,145,2018-07
848,GO,52011,Pirineus,2018,07,649,2018-07
849,GO,52015,Sudoeste I,2018,07,543,2018-07
850,GO,52017,Sul,2018,07,271,2018-07
851,GO,52014,Serra da Mesa,2018,07,122,2018-07
852,GO,52003,Entorno Norte,2018,07,343,2018-07
853,GO,52007,Nordeste II,2018,07,110,2018-07
854,GO,52016,Sudoeste II,2018,07,273,2018-07
855,GO,52012,Rio Vermelho,2018,07,213,2018-07
856,GO,52004,Entorno Sul,2018,07,1093,2018-07
857,GO,52002,Centro Sul,2018,07,1124,2018-07
858,GO,52009,Oeste I,2018,07,111,2018-07
859,GO,52010,Oeste II,2018,07,129,2018-07
860,GO,52018,São Patrício II,2018,07,206,2018-07
861,GO,52005,Estrada de Ferro,2018,07,338,2018-07
862,GO,52006,Nordeste I,2018,07,71,2018-07
863,GO,52002,Centro Sul,2018,06,1127,2018-06
864,GO,52005,Estrada de Ferro,2018,06,347,2018-06
865,GO,52007,Nordeste II,2018,06,128,2018-06
866,GO,52017,Sul,2018,06,311,2018-06
867,GO,52001,Central,2018,06,2281,2018-06
868,GO,52008,Norte,2018,06,153,2018-06
869,GO,52018,São Patrício II,2018,06,181,2018-06
870,GO,52014,Serra da Mesa,2018,06,125,2018-06
871,GO,52004,Entorno Sul,2018,06,1038,2018-06
872,GO,52015,Sudoeste I,2018,06,501,2018-06
873,GO,52009,Oeste I,2018,06,114,2018-06
874,GO,52010,Oeste II,2018,06,119,2018-06
875,GO,52013,São Patrício I,2018,06,174,2018-06
876,GO,52003,Entorno Norte,2018,06,347,2018-06
877,GO,52006,Nordeste I,2018,06,59,2018-06
878,GO,52011,Pirineus,2018,06,639,2018-06
879,GO,52016,Sudoeste II,2018,06,298,2018-06
880,GO,52012,Rio Vermelho,2018,06,218,2018-06
881,GO,52014,Serra da Mesa,2018,05,143,2018-05
882,GO,52005,Estrada de Ferro,2018,05,388,2018-05
883,GO,52004,Entorno Sul,2018,05,1145,2018-05
884,GO,52003,Entorno Norte,2018,05,375,2018-05
885,GO,52009,Oeste I,2018,05,141,2018-05
886,GO,52001,Central,2018,05,2405,2018-05
887,GO,52010,Oeste II,2018,05,142,2018-05
888,GO,52016,Sudoeste II,2018,05,342,2018-05
889,GO,52015,Sudoeste I,2018,05,603,2018-05
890,GO,52017,Sul,2018,05,292,2018-05
891,GO,52013,São Patrício I,2018,05,188,2018-05
892,GO,52012,Rio Vermelho,2018,05,278,2018-05
893,GO,52002,Centro Sul,2018,05,1217,2018-05
894,GO,52018,São Patrício II,2018,05,251,2018-05
895,GO,52008,Norte,2018,05,190,2018-05
896,GO,52006,Nordeste I,2018,05,54,2018-05
897,GO,52011,Pirineus,2018,05,702,2018-05
898,GO,52007,Nordeste II,2018,05,124,2018-05
899,GO,52014,Serra da Mesa,2018,04,154,2018-04
900,GO,52001,Central,2018,04,2542,2018-04
901,GO,52012,Rio Vermelho,2018,04,275,2018-04
902,GO,52005,Estrada de Ferro,2018,04,356,2018-04
903,GO,52017,Sul,2018,04,320,2018-04
904,GO,52015,Sudoeste I,2018,04,640,2018-04
905,GO,52007,Nordeste II,2018,04,146,2018-04
906,GO,52018,São Patrício II,2018,04,211,2018-04
907,GO,52011,Pirineus,2018,04,708,2018-04
908,GO,52013,São Patrício I,2018,04,199,2018-04
909,GO,52008,Norte,2018,04,190,2018-04
910,GO,52016,Sudoeste II,2018,04,301,2018-04
911,GO,52004,Entorno Sul,2018,04,1128,2018-04
912,GO,52009,Oeste I,2018,04,122,2018-04
913,GO,52002,Centro Sul,2018,04,1202,2018-04
914,GO,52010,Oeste II,2018,04,144,2018-04
915,GO,52006,Nordeste I,2018,04,70,2018-04
916,GO,52003,Entorno Norte,2018,04,325,2018-04
917,GO,52012,Rio Vermelho,2018,03,248,2018-03
918,GO,52005,Estrada de Ferro,2018,03,361,2018-03
919,GO,52004,Entorno Sul,2018,03,1198,2018-03
920,GO,52013,São Patrício I,2018,03,192,2018-03
921,GO,52009,Oeste I,2018,03,117,2018-03
922,GO,52006,Nordeste I,2018,03,55,2018-03
923,GO,52007,Nordeste II,2018,03,138,2018-03
924,GO,52017,Sul,2018,03,333,2018-03
925,GO,52015,Sudoeste I,2018,03,588,2018-03
926,GO,52008,Norte,2018,03,164,2018-03
927,GO,52016,Sudoeste II,2018,03,313,2018-03
928,GO,52011,Pirineus,2018,03,670,2018-03
929,GO,52014,Serra da Mesa,2018,03,121,2018-03
930,GO,52018,São Patrício II,2018,03,206,2018-03
931,GO,52002,Centro Sul,2018,03,1270,2018-03
932,GO,52010,Oeste II,2018,03,129,2018-03
933,GO,52003,Entorno Norte,2018,03,378,2018-03
934,GO,52001,Central,2018,03,2529,2018-03
935,GO,52002,Centro Sul,2018,02,1007,2018-02
936,GO,52012,Rio Vermelho,2018,02,186,2018-02
937,GO,52009,Oeste I,2018,02,104,2018-02
938,GO,52011,Pirineus,2018,02,600,2018-02
939,GO,52015,Sudoeste I,2018,02,469,2018-02
940,GO,52006,Nordeste I,2018,02,38,2018-02
941,GO,52018,São Patrício II,2018,02,188,2018-02
942,GO,52001,Central,2018,02,2135,2018-02
943,GO,52016,Sudoeste II,2018,02,303,2018-02
944,GO,52004,Entorno Sul,2018,02,1015,2018-02
945,GO,52008,Norte,2018,02,108,2018-02
946,GO,52013,São Patrício I,2018,02,140,2018-02
947,GO,52003,Entorno Norte,2018,02,298,2018-02
948,GO,52017,Sul,2018,02,267,2018-02
949,GO,52007,Nordeste II,2018,02,100,2018-02
950,GO,52010,Oeste II,2018,02,114,2018-02
951,GO,52014,Serra da Mesa,2018,02,136,2018-02
952,GO,52005,Estrada de Ferro,2018,02,343,2018-02
953,GO,52006,Nordeste I,2018,01,48,2018-01
954,GO,52015,Sudoeste I,2018,01,557,2018-01
955,GO,52013,São Patrício I,2018,01,141,2018-01
956,GO,52011,Pirineus,2018,01,655,2018-01
957,GO,52009,Oeste I,2018,01,107,2018-01
958,GO,52012,Rio Vermelho,2018,01,194,2018-01
959,GO,52017,Sul,2018,01,297,2018-01
960,GO,52003,Entorno Norte,2018,01,312,2018-01
961,GO,52004,Entorno Sul,2018,01,1053,2018-01
962,GO,52005,Estrada de Ferro,2018,01,366,2018-01
963,GO,52008,Norte,2018,01,154,2018-01
964,GO,52016,Sudoeste II,2018,01,282,2018-01
965,GO,52002,Centro Sul,2018,01,1124,2018-01
966,GO,52007,Nordeste II,2018,01,106,2018-01
967,GO,52014,Serra da Mesa,2018,01,127,2018-01
968,GO,52010,Oeste II,2018,01,115,2018-01
969,GO,52001,Central,2018,01,2288,2018-01
970,GO,52018,São Patrício II,2018,01,197,2018-01
971,GO,52008,Norte,2017,12,150,2017-12
972,GO,52002,Centro Sul,2017,12,1059,2017-12
973,GO,52005,Estrada de Ferro,2017,12,315,2017-12
974,GO,52012,Rio Vermelho,2017,12,208,2017-12
975,GO,52011,Pirineus,2017,12,637,2017-12
976,GO,52007,Nordeste II,2017,12,110,2017-12
977,GO,52004,Entorno Sul,2017,12,1042,2017-12
978,GO,52003,Entorno Norte,2017,12,322,2017-12
979,GO,52009,Oeste I,2017,12,93,2017-12
980,GO,52010,Oeste II,2017,12,134,2017-12
981,GO,52006,Nordeste I,2017,12,55,2017-12
982,GO,52015,Sudoeste I,2017,12,473,2017-12
983,GO,52013,São Patrício I,2017,12,163,2017-12
984,GO,52001,Central,2017,12,2212,2017-12
985,GO,52018,São Patrício II,2017,12,177,2017-12
986,GO,52014,Serra da Mesa,2017,12,119,2017-12
987,GO,52017,Sul,2017,12,280,2017-12
988,GO,52016,Sudoeste II,2017,12,258,2017-12
989,GO,52015,Sudoeste I,2017,11,477,2017-11
990,GO,52018,São Patrício II,2017,11,182,2017-11
991,GO,52003,Entorno Norte,2017,11,324,2017-11
992,GO,52009,Oeste I,2017,11,107,2017-11
993,GO,52014,Serra da Mesa,2017,11,120,2017-11
994,GO,52002,Centro Sul,2017,11,1045,2017-11
995,GO,52013,São Patrício I,2017,11,192,2017-11
996,GO,52005,Estrada de Ferro,2017,11,351,2017-11
997,GO,52010,Oeste II,2017,11,111,2017-11
998,GO,52007,Nordeste II,2017,11,113,2017-11
999,GO,52011,Pirineus,2017,11,645,2017-11
1000,GO,52006,Nordeste I,2017,11,54,2017-11
1001,GO,52008,Norte,2017,11,151,2017-11
1002,GO,52001,Central,2017,11,2121,2017-11
1003,GO,52016,Sudoeste II,2017,11,271,2017-11
1004,GO,52017,Sul,2017,11,290,2017-11
1005,GO,52012,Rio Vermelho,2017,11,211,2017-11
1006,GO,52004,Entorno Sul,2017,11,995,2017-11
1007,GO,52015,Sudoeste I,2017,10,511,2017-10
1008,GO,52003,Entorno Norte,2017,10,329,2017-10
1009,GO,52013,São Patrício I,2017,10,178,2017-10
1010,GO,52007,Nordeste II,2017,10,98,2017-10
1011,GO,52016,Sudoeste II,2017,10,281,2017-10
